game,numPlayers,ai,run,player,score,rank,time
Cuckoo,6,PRRRRR,29,4,1,1,974
Cuckoo,6,PRRRRR,29,5,1,1,974
Cuckoo,6,PRRRRR,29,6,0,6,974
Cuckoo,6,PRRRRR,30,1,0,6,974
Cuckoo,6,PRRRRR,30,2,1,1,974
Cuckoo,6,PRRRRR,30,3,1,1,974
Cuckoo,6,PRRRRR,30,4,1,1,974
Cuckoo,6,PRRRRR,30,5,1,1,974
Cuckoo,6,PRRRRR,30,6,1,1,974
Cuckoo,6,PRRRRR,31,1,1,1,961
Cuckoo,6,PRRRRR,31,2,1,1,961
Cuckoo,6,PRRRRR,31,3,1,1,961
Cuckoo,6,PRRRRR,31,4,1,1,961
Cuckoo,6,PRRRRR,31,5,1,1,961
Cuckoo,6,PRRRRR,31,6,0,6,961
Cuckoo,6,PRRRRR,32,1,0,6,968
Cuckoo,6,PRRRRR,32,2,1,1,968
Cuckoo,6,PRRRRR,32,3,1,1,968
Cuckoo,6,PRRRRR,32,4,1,1,968
Cuckoo,6,PRRRRR,32,5,1,1,968
Cuckoo,6,PRRRRR,32,6,1,1,968
Cuckoo,6,PRRRRR,33,1,1,1,982
Cuckoo,6,PRRRRR,33,2,1,1,982
Cuckoo,6,PRRRRR,33,3,0,6,982
Cuckoo,6,PRRRRR,33,4,1,1,982
Cuckoo,6,PRRRRR,33,5,1,1,982
Cuckoo,6,PRRRRR,33,6,1,1,982
Cuckoo,6,PRRRRR,34,1,1,1,973
Cuckoo,6,PRRRRR,34,2,1,1,973
Cuckoo,6,PRRRRR,34,3,1,1,973
Cuckoo,6,PRRRRR,34,4,1,1,973
Cuckoo,6,PRRRRR,34,5,0,6,973
Cuckoo,6,PRRRRR,34,6,1,1,973
Cuckoo,6,PRRRRR,35,1,1,1,1262
Cuckoo,6,PRRRRR,35,2,1,1,1262
Cuckoo,6,PRRRRR,35,3,1,1,1262
Cuckoo,6,PRRRRR,35,4,1,1,1262
Cuckoo,6,PRRRRR,35,5,0,6,1262
Cuckoo,6,PRRRRR,35,6,1,1,1262
Cuckoo,6,PRRRRR,36,1,1,1,1256
Cuckoo,6,PRRRRR,36,2,1,1,1256
Cuckoo,6,PRRRRR,36,3,1,1,1256
Cuckoo,6,PRRRRR,36,4,1,1,1256
Cuckoo,6,PRRRRR,36,5,0,6,1256
Cuckoo,6,PRRRRR,36,6,1,1,1256
Cuckoo,6,PRRRRR,37,1,1,1,1314
Cuckoo,6,PRRRRR,37,2,1,1,1314
Cuckoo,6,PRRRRR,37,3,1,1,1314
Cuckoo,6,PRRRRR,37,4,1,1,1314
Cuckoo,6,PRRRRR,37,5,0,6,1314
Cuckoo,6,PRRRRR,37,6,1,1,1314
Cuckoo,6,PRRRRR,38,1,1,1,1629
Cuckoo,6,PRRRRR,38,2,0,6,1629
Cuckoo,6,PRRRRR,38,3,1,1,1629
Cuckoo,6,PRRRRR,38,4,1,1,1629
Cuckoo,6,PRRRRR,38,5,1,1,1629
Cuckoo,6,PRRRRR,38,6,1,1,1629
Cuckoo,6,PRRRRR,39,1,0,6,954
Cuckoo,6,PRRRRR,39,2,1,1,954
Cuckoo,6,PRRRRR,39,3,1,1,954
Cuckoo,6,PRRRRR,39,4,1,1,954
Cuckoo,6,PRRRRR,39,5,1,1,954
Cuckoo,6,PRRRRR,39,6,1,1,954
Cuckoo,6,PRRRRR,40,1,1,1,969
Cuckoo,6,PRRRRR,40,2,1,1,969
Cuckoo,6,PRRRRR,40,3,1,1,969
Cuckoo,6,PRRRRR,40,4,1,1,969
Cuckoo,6,PRRRRR,40,5,0,6,969
Cuckoo,6,PRRRRR,40,6,1,1,969
Cuckoo,6,PRRRRR,41,1,1,1,884
Cuckoo,6,PRRRRR,41,2,1,1,884
Cuckoo,6,PRRRRR,41,3,1,1,884
Cuckoo,6,PRRRRR,41,4,1,1,884
Cuckoo,6,PRRRRR,41,5,0,6,884
Cuckoo,6,PRRRRR,41,6,1,1,884
Cuckoo,6,PRRRRR,42,1,1,1,1287
Cuckoo,6,PRRRRR,42,2,1,1,1287
Cuckoo,6,PRRRRR,42,3,0,6,1287
Cuckoo,6,PRRRRR,42,4,1,1,1287
Cuckoo,6,PRRRRR,42,5,1,1,1287
Cuckoo,6,PRRRRR,42,6,1,1,1287
Cuckoo,6,PRRRRR,43,1,1,1,1305
Cuckoo,6,PRRRRR,43,2,0,6,1305
Cuckoo,6,PRRRRR,43,3,1,1,1305
Cuckoo,6,PRRRRR,43,4,1,1,1305
Cuckoo,6,PRRRRR,43,5,1,1,1305
