game,numPlayers,ai,run,move,player,choices,choice,time
Golf6,4,PRRR,3,39,4,2,1,0
Golf6,4,PRRR,3,40,4,6,1,0
Golf6,4,PRRR,3,41,1,2,2,660
Golf6,4,PRRR,3,42,1,7,2,2049
Golf6,4,PRRR,3,43,2,2,1,0
Golf6,4,PRRR,3,44,2,6,2,0
Golf6,4,PRRR,3,45,3,2,2,0
Golf6,4,PRRR,3,46,3,7,3,0
Golf6,4,PRRR,3,47,4,2,2,0
Golf6,4,PRRR,3,48,4,7,2,0
Golf6,4,PRRR,3,49,1,2,1,498
Golf6,4,PRRR,3,50,1,6,6,1376
Golf6,4,PRRR,4,1,1,6,1,3219
Golf6,4,PRRR,4,2,1,5,2,2687
Golf6,4,PRRR,4,3,2,6,6,0
Golf6,4,PRRR,4,4,2,5,3,0
Golf6,4,PRRR,4,5,3,6,3,0
Golf6,4,PRRR,4,6,3,5,3,0
Golf6,4,PRRR,4,7,4,6,4,0
Golf6,4,PRRR,4,8,4,5,4,0
Golf6,4,PRRR,4,9,1,2,2,1039
Golf6,4,PRRR,4,10,1,7,6,3453
Golf6,4,PRRR,4,11,2,2,1,0
Golf6,4,PRRR,4,12,2,6,3,0
Golf6,4,PRRR,4,13,3,2,1,0
Golf6,4,PRRR,4,14,3,6,5,0
Golf6,4,PRRR,4,15,4,2,2,0
Golf6,4,PRRR,4,16,4,7,7,0
Golf6,4,PRRR,4,17,1,2,1,895
Golf6,4,PRRR,4,18,1,6,4,2478
Golf6,4,PRRR,4,19,2,2,1,0
Golf6,4,PRRR,4,20,2,6,4,0
Golf6,4,PRRR,4,21,3,2,2,0
Golf6,4,PRRR,4,22,3,7,7,0
Golf6,4,PRRR,4,23,4,2,1,0
Golf6,4,PRRR,4,24,4,6,5,0
Golf6,4,PRRR,4,25,1,2,1,730
Golf6,4,PRRR,4,26,1,6,2,2015
Golf6,4,PRRR,4,27,2,2,2,0
Golf6,4,PRRR,4,28,2,7,4,0
Golf6,4,PRRR,4,29,3,2,2,0
Golf6,4,PRRR,4,30,3,7,3,0
Golf6,4,PRRR,4,31,4,2,1,0
Golf6,4,PRRR,4,32,4,6,1,0
Golf6,4,PRRR,4,33,1,2,1,437
Golf6,4,PRRR,4,34,1,6,6,1206
Golf6,4,PRRR,5,1,1,6,6,3247
Golf6,4,PRRR,5,2,1,5,1,2661
Golf6,4,PRRR,5,3,2,6,4,0
Golf6,4,PRRR,5,4,2,5,5,0
Golf6,4,PRRR,5,5,3,6,5,0
Golf6,4,PRRR,5,6,3,5,5,0
Golf6,4,PRRR,5,7,4,6,5,0
Golf6,4,PRRR,5,8,4,5,3,0
Golf6,4,PRRR,5,9,1,2,1,1038
Golf6,4,PRRR,5,10,1,6,3,2925
Golf6,4,PRRR,5,11,2,2,2,0
Golf6,4,PRRR,5,12,2,7,6,0
Golf6,4,PRRR,5,13,3,2,1,0
Golf6,4,PRRR,5,14,3,6,4,0
Golf6,4,PRRR,5,15,4,2,1,0
Golf6,4,PRRR,5,16,4,6,5,0
Golf6,4,PRRR,5,17,1,2,2,891
Golf6,4,PRRR,5,18,1,7,1,2954
Golf6,4,PRRR,5,19,2,2,1,0
Golf6,4,PRRR,5,20,2,6,2,0
Golf6,4,PRRR,5,21,3,2,2,0
Golf6,4,PRRR,5,22,3,7,7,0
Golf6,4,PRRR,5,23,4,2,2,0
Golf6,4,PRRR,5,24,4,7,3,0
Golf6,4,PRRR,5,25,1,2,1,800
Golf6,4,PRRR,5,26,1,6,4,2152
Golf6,4,PRRR,5,27,2,2,1,0
Golf6,4,PRRR,5,28,2,6,5,0
Golf6,4,PRRR,5,29,3,2,1,0
Golf6,4,PRRR,5,30,3,6,5,0
Golf6,4,PRRR,5,31,4,2,2,0
Golf6,4,PRRR,5,32,4,7,2,0
Golf6,4,PRRR,5,33,1,2,2,676
Golf6,4,PRRR,5,34,1,7,3,2172
Golf6,4,PRRR,5,35,2,2,2,0
Golf6,4,PRRR,5,36,2,7,3,0
Golf6,4,PRRR,5,37,3,2,1,0
Golf6,4,PRRR,5,38,3,6,5,0
Golf6,4,PRRR,5,39,4,2,2,0
Golf6,4,PRRR,5,40,4,7,5,0
Golf6,4,PRRR,5,41,1,2,2,462
Golf6,4,PRRR,5,42,1,7,1,1453
Golf6,4,PRRR,5,43,2,2,1,0
Golf6,4,PRRR,5,44,2,6,1,0
Golf6,4,PRRR,5,45,3,2,2,0
Golf6,4,PRRR,5,46,3,7,7,0
Golf6,4,PRRR,5,47,4,2,2,0
Golf6,4,PRRR,5,48,4,7,5,0
Golf6,4,PRRR,5,49,1,2,1,394
Golf6,4,PRRR,5,50,1,6,5,1007
Golf6,4,PRRR,6,1,1,6,3,3258
Golf6,4,PRRR,6,2,1,5,5,2723
Golf6,4,PRRR,6,3,2,6,4,0
Golf6,4,PRRR,6,4,2,5,4,0
Golf6,4,PRRR,6,5,3,6,1,0
Golf6,4,PRRR,6,6,3,5,5,0
Golf6,4,PRRR,6,7,4,6,4,0
Golf6,4,PRRR,6,8,4,5,5,0
Golf6,4,PRRR,6,9,1,2,1,1091
Golf6,4,PRRR,6,10,1,6,4,2951
Golf6,4,PRRR,6,11,2,2,1,0
Golf6,4,PRRR,6,12,2,6,1,0
Golf6,4,PRRR,6,13,3,2,1,0
Golf6,4,PRRR,6,14,3,6,3,0
Golf6,4,PRRR,6,15,4,2,2,0
Golf6,4,PRRR,6,16,4,7,5,0
Golf6,4,PRRR,6,17,1,2,1,912
Golf6,4,PRRR,6,18,1,6,1,2499
Golf6,4,PRRR,6,19,2,2,1,0
Golf6,4,PRRR,6,20,2,6,4,0
Golf6,4,PRRR,6,21,3,2,1,0
Golf6,4,PRRR,6,22,3,6,6,0
Golf6,4,PRRR,6,23,4,2,2,0
Golf6,4,PRRR,6,24,4,7,1,0
Golf6,4,PRRR,6,25,1,2,2,830
Golf6,4,PRRR,6,26,1,7,3,2662
Golf6,4,PRRR,6,27,2,2,1,0
Golf6,4,PRRR,6,28,2,6,2,0
Golf6,4,PRRR,6,29,3,2,1,0
Golf6,4,PRRR,6,30,3,6,1,0
Golf6,4,PRRR,6,31,4,2,2,0
Golf6,4,PRRR,6,32,4,7,3,0
Golf6,4,PRRR,6,33,1,2,1,576
Golf6,4,PRRR,6,34,1,6,5,1484
Golf6,4,PRRR,7,1,1,6,2,3228
Golf6,4,PRRR,7,2,1,5,2,2690
Golf6,4,PRRR,7,3,2,6,5,0
Golf6,4,PRRR,7,4,2,5,2,0
Golf6,4,PRRR,7,5,3,6,5,0
Golf6,4,PRRR,7,6,3,5,1,0
Golf6,4,PRRR,7,7,4,6,6,0
Golf6,4,PRRR,7,8,4,5,2,0
Golf6,4,PRRR,7,9,1,2,1,1039
Golf6,4,PRRR,7,10,1,6,1,2914
Golf6,4,PRRR,7,11,2,2,1,0
Golf6,4,PRRR,7,12,2,6,1,0
Golf6,4,PRRR,7,13,3,2,2,0
Golf6,4,PRRR,7,14,3,7,3,0
Golf6,4,PRRR,7,15,4,2,2,0
Golf6,4,PRRR,7,16,4,7,5,0
Golf6,4,PRRR,7,17,1,2,2,869
Golf6,4,PRRR,7,18,1,7,5,2827
Golf6,4,PRRR,7,19,2,2,2,0
Golf6,4,PRRR,7,20,2,7,5,0
Golf6,4,PRRR,7,21,3,2,2,0
Golf6,4,PRRR,7,22,3,7,7,0
Golf6,4,PRRR,7,23,4,2,2,0
Golf6,4,PRRR,7,24,4,7,3,0
Golf6,4,PRRR,7,25,1,2,1,653
Golf6,4,PRRR,7,26,1,6,5,1894
Golf6,4,PRRR,7,27,2,2,1,0
Golf6,4,PRRR,7,28,2,6,3,0
Golf6,4,PRRR,7,29,3,2,1,0
Golf6,4,PRRR,7,30,3,6,4,0
Golf6,4,PRRR,7,31,4,2,1,0
Golf6,4,PRRR,7,32,4,6,2,0
Golf6,4,PRRR,7,33,1,2,2,398
Golf6,4,PRRR,7,34,1,7,7,1219
Golf6,4,PRRR,8,1,1,6,5,3273
Golf6,4,PRRR,8,2,1,5,1,2746
Golf6,4,PRRR,8,3,2,6,6,0
Golf6,4,PRRR,8,4,2,5,3,0
Golf6,4,PRRR,8,5,3,6,5,0
Golf6,4,PRRR,8,6,3,5,1,0
Golf6,4,PRRR,8,7,4,6,1,0
Golf6,4,PRRR,8,8,4,5,1,0
Golf6,4,PRRR,8,9,1,2,2,1084
Golf6,4,PRRR,8,10,1,7,4,3568
Golf6,4,PRRR,8,11,2,2,1,0
Golf6,4,PRRR,8,12,2,6,3,0
Golf6,4,PRRR,8,13,3,2,2,0
Golf6,4,PRRR,8,14,3,7,4,0
Golf6,4,PRRR,8,15,4,2,2,0
Golf6,4,PRRR,8,16,4,7,4,0
Golf6,4,PRRR,8,17,1,2,1,894
Golf6,4,PRRR,8,18,1,6,3,2553
Golf6,4,PRRR,8,19,2,2,1,0
Golf6,4,PRRR,8,20,2,6,1,0
Golf6,4,PRRR,8,21,3,2,1,0
Golf6,4,PRRR,8,22,3,6,4,0
Golf6,4,PRRR,8,23,4,2,2,0
Golf6,4,PRRR,8,24,4,7,1,0
Golf6,4,PRRR,8,25,1,2,2,822
Golf6,4,PRRR,8,26,1,7,7,2575
Golf6,4,PRRR,8,27,2,2,2,0
Golf6,4,PRRR,8,28,2,7,2,0
Golf6,4,PRRR,8,29,3,2,1,0
Golf6,4,PRRR,8,30,3,6,4,0
Golf6,4,PRRR,8,31,4,2,2,0
Golf6,4,PRRR,8,32,4,7,3,0
Golf6,4,PRRR,8,33,1,2,2,719
Golf6,4,PRRR,8,34,1,7,1,2356
Golf6,4,PRRR,8,35,2,2,1,0
Golf6,4,PRRR,8,36,2,6,1,0
