game,numPlayers,ai,run,player,score,rank,time
Golf6,4,RRRR,31,1,39,2,3166
Golf6,4,RRRR,31,2,37,3,3166
Golf6,4,RRRR,31,3,32,4,3166
Golf6,4,RRRR,31,4,56,1,3166
Golf6,4,RRRR,32,1,24,4,3087
Golf6,4,RRRR,32,2,34,3,3087
Golf6,4,RRRR,32,3,35,2,3087
Golf6,4,RRRR,32,4,39,1,3087
Golf6,4,RRRR,33,1,38,2,3240
Golf6,4,RRRR,33,2,49,1,3240
Golf6,4,RRRR,33,3,37,3,3240
Golf6,4,RRRR,33,4,33,4,3240
Golf6,4,RRRR,34,1,42,1,3400
Golf6,4,RRRR,34,2,11,4,3400
Golf6,4,RRRR,34,3,42,1,3400
Golf6,4,RRRR,34,4,31,3,3400
Golf6,4,RRRR,35,1,35,4,2935
Golf6,4,RRRR,35,2,39,3,2935
Golf6,4,RRRR,35,3,41,2,2935
Golf6,4,RRRR,35,4,45,1,2935
Golf6,4,RRRR,36,1,42,3,3165
Golf6,4,RRRR,36,2,43,2,3165
Golf6,4,RRRR,36,3,38,4,3165
Golf6,4,RRRR,36,4,47,1,3165
Golf6,4,RRRR,37,1,38,2,3167
Golf6,4,RRRR,37,2,33,3,3167
Golf6,4,RRRR,37,3,54,1,3167
Golf6,4,RRRR,37,4,24,4,3167
Golf6,4,RRRR,38,1,34,3,3303
Golf6,4,RRRR,38,2,33,4,3303
Golf6,4,RRRR,38,3,45,1,3303
Golf6,4,RRRR,38,4,36,2,3303
Golf6,4,RRRR,39,1,27,1,3566
Golf6,4,RRRR,39,2,11,4,3566
Golf6,4,RRRR,39,3,23,3,3566
Golf6,4,RRRR,39,4,27,1,3566
Golf6,4,RRRR,40,1,33,2,3364
Golf6,4,RRRR,40,2,28,3,3364
Golf6,4,RRRR,40,3,40,1,3364
Golf6,4,RRRR,40,4,10,4,3364
Golf6,4,RRRR,41,1,17,4,2953
Golf6,4,RRRR,41,2,35,2,2953
Golf6,4,RRRR,41,3,39,1,2953
Golf6,4,RRRR,41,4,35,2,2953
Golf6,4,RRRR,42,1,47,1,2758
Golf6,4,RRRR,42,2,31,4,2758
Golf6,4,RRRR,42,3,45,3,2758
Golf6,4,RRRR,42,4,47,1,2758
Golf6,4,RRRR,43,1,29,3,3240
Golf6,4,RRRR,43,2,21,4,3240
Golf6,4,RRRR,43,3,50,1,3240
Golf6,4,RRRR,43,4,50,1,3240
Golf6,4,RRRR,44,1,39,3,3062
Golf6,4,RRRR,44,2,52,1,3062
Golf6,4,RRRR,44,3,40,2,3062
Golf6,4,RRRR,44,4,16,4,3062
Golf6,4,RRRR,45,1,38,2,3356
Golf6,4,RRRR,45,2,31,3,3356
Golf6,4,RRRR,45,3,42,1,3356
Golf6,4,RRRR,45,4,24,4,3356
Golf6,4,RRRR,46,1,55,1,3310
Golf6,4,RRRR,46,2,45,3,3310
Golf6,4,RRRR,46,3,52,2,3310
Golf6,4,RRRR,46,4,42,4,3310
Golf6,4,RRRR,47,1,23,4,2946
Golf6,4,RRRR,47,2,54,1,2946
Golf6,4,RRRR,47,3,47,2,2946
Golf6,4,RRRR,47,4,26,3,2946
Golf6,4,RRRR,48,1,24,4,3208
Golf6,4,RRRR,48,2,47,2,3208
Golf6,4,RRRR,48,3,59,1,3208
Golf6,4,RRRR,48,4,30,3,3208
Golf6,4,RRRR,49,1,31,2,2749
Golf6,4,RRRR,49,2,23,3,2749
Golf6,4,RRRR,49,3,13,4,2749
Golf6,4,RRRR,49,4,54,1,2749
Golf6,4,RRRR,50,1,35,2,3497
Golf6,4,RRRR,50,2,23,4,3497
Golf6,4,RRRR,50,3,41,1,3497
Golf6,4,RRRR,50,4,33,3,3497
Golf6,4,RRRR,51,1,46,1,2612
Golf6,4,RRRR,51,2,38,2,2612
Golf6,4,RRRR,51,3,24,4,2612
Golf6,4,RRRR,51,4,28,3,2612
Golf6,4,RRRR,52,1,37,1,2833
Golf6,4,RRRR,52,2,29,3,2833
Golf6,4,RRRR,52,3,36,2,2833
Golf6,4,RRRR,52,4,25,4,2833
Golf6,4,RRRR,53,1,35,3,3227
Golf6,4,RRRR,53,2,44,1,3227
Golf6,4,RRRR,53,3,44,1,3227
Golf6,4,RRRR,53,4,22,4,3227
Golf6,4,RRRR,54,1,37,3,2763
Golf6,4,RRRR,54,2,40,2,2763
Golf6,4,RRRR,54,3,43,1,2763
Golf6,4,RRRR,54,4,28,4,2763
Golf6,4,RRRR,55,1,52,1,3101
Golf6,4,RRRR,55,2,40,3,3101
Golf6,4,RRRR,55,3,42,2,3101
Golf6,4,RRRR,55,4,24,4,3101
Golf6,4,RRRR,56,1,49,2,3129
Golf6,4,RRRR,56,2,50,1,3129
Golf6,4,RRRR,56,3,5,4,3129
Golf6,4,RRRR,56,4,49,2,3129
Golf6,4,RRRR,57,1,30,3,3681
Golf6,4,RRRR,57,2,44,1,3681
Golf6,4,RRRR,57,3,27,4,3681
Golf6,4,RRRR,57,4,39,2,3681
Golf6,4,RRRR,58,1,57,1,3355
Golf6,4,RRRR,58,2,34,3,3355
Golf6,4,RRRR,58,3,33,4,3355
Golf6,4,RRRR,58,4,38,2,3355
Golf6,4,RRRR,59,1,9,4,3485
Golf6,4,RRRR,59,2,48,1,3485
Golf6,4,RRRR,59,3,35,3,3485
Golf6,4,RRRR,59,4,39,2,3485
Golf6,4,RRRR,60,1,32,2,3209
Golf6,4,RRRR,60,2,25,3,3209
Golf6,4,RRRR,60,3,34,1,3209
Golf6,4,RRRR,60,4,17,4,3209
Golf6,4,RRRR,61,1,50,1,3639
Golf6,4,RRRR,61,2,39,3,3639
Golf6,4,RRRR,61,3,35,4,3639
Golf6,4,RRRR,61,4,42,2,3639
Golf6,4,RRRR,62,1,38,2,3310
Golf6,4,RRRR,62,2,33,4,3310
Golf6,4,RRRR,62,3,45,1,3310
Golf6,4,RRRR,62,4,34,3,3310
Golf6,4,RRRR,63,1,41,1,3021
Golf6,4,RRRR,63,2,29,3,3021
Golf6,4,RRRR,63,3,17,4,3021
Golf6,4,RRRR,63,4,41,1,3021
Golf6,4,RRRR,64,1,37,4,2654
Golf6,4,RRRR,64,2,45,1,2654
Golf6,4,RRRR,64,3,38,3,2654
Golf6,4,RRRR,64,4,40,2,2654
Golf6,4,RRRR,65,1,33,3,3192
Golf6,4,RRRR,65,2,40,2,3192
Golf6,4,RRRR,65,3,21,4,3192
Golf6,4,RRRR,65,4,43,1,3192
Golf6,4,RRRR,66,1,48,1,3603
Golf6,4,RRRR,66,2,48,1,3603
Golf6,4,RRRR,66,3,41,3,3603
Golf6,4,RRRR,66,4,23,4,3603
Golf6,4,RRRR,67,1,39,3,3013
Golf6,4,RRRR,67,2,42,1,3013
Golf6,4,RRRR,67,3,42,1,3013
Golf6,4,RRRR,67,4,10,4,3013
Golf6,4,RRRR,68,1,36,4,2936
Golf6,4,RRRR,68,2,45,3,2936
Golf6,4,RRRR,68,3,55,1,2936
Golf6,4,RRRR,68,4,47,2,2936
Golf6,4,RRRR,69,1,44,2,3189
Golf6,4,RRRR,69,2,53,1,3189
Golf6,4,RRRR,69,3,31,4,3189
Golf6,4,RRRR,69,4,34,3,3189
Golf6,4,RRRR,70,1,17,4,3378
Golf6,4,RRRR,70,2,27,2,3378
Golf6,4,RRRR,70,3,40,1,3378
Golf6,4,RRRR,70,4,21,3,3378
Golf6,4,RRRR,71,1,40,1,2627
Golf6,4,RRRR,71,2,28,3,2627
Golf6,4,RRRR,71,3,14,4,2627
Golf6,4,RRRR,71,4,38,2,2627
Golf6,4,RRRR,72,1,29,3,3349
Golf6,4,RRRR,72,2,31,1,3349
Golf6,4,RRRR,72,3,31,1,3349
Golf6,4,RRRR,72,4,23,4,3349
Golf6,4,RRRR,73,1,30,4,2957
Golf6,4,RRRR,73,2,50,1,2957
Golf6,4,RRRR,73,3,38,3,2957
Golf6,4,RRRR,73,4,45,2,2957
Golf6,4,RRRR,74,1,39,3,2895
Golf6,4,RRRR,74,2,51,1,2895
Golf6,4,RRRR,74,3,40,2,2895
Golf6,4,RRRR,74,4,21,4,2895
Golf6,4,RRRR,75,1,27,4,2887
Golf6,4,RRRR,75,2,30,3,2887
Golf6,4,RRRR,75,3,41,2,2887
Golf6,4,RRRR,75,4,47,1,2887
Golf6,4,RRRR,76,1,19,4,2913
Golf6,4,RRRR,76,2,55,2,2913
Golf6,4,RRRR,76,3,27,3,2913
Golf6,4,RRRR,76,4,57,1,2913
Golf6,4,RRRR,77,1,50,2,3904
Golf6,4,RRRR,77,2,37,4,3904
Golf6,4,RRRR,77,3,39,3,3904
Golf6,4,RRRR,77,4,55,1,3904
Golf6,4,RRRR,78,1,44,2,3405
Golf6,4,RRRR,78,2,53,1,3405
Golf6,4,RRRR,78,3,32,4,3405
Golf6,4,RRRR,78,4,34,3,3405
Golf6,4,RRRR,79,1,48,1,3145
Golf6,4,RRRR,79,2,26,4,3145
Golf6,4,RRRR,79,3,32,2,3145
Golf6,4,RRRR,79,4,27,3,3145
Golf6,4,RRRR,80,1,28,3,3324
Golf6,4,RRRR,80,2,51,1,3324
Golf6,4,RRRR,80,3,48,2,3324
Golf6,4,RRRR,80,4,22,4,3324
Golf6,4,RRRR,81,1,49,1,3372
Golf6,4,RRRR,81,2,33,3,3372
Golf6,4,RRRR,81,3,32,4,3372
Golf6,4,RRRR,81,4,39,2,3372
Golf6,4,RRRR,82,1,46,2,3750
Golf6,4,RRRR,82,2,27,4,3750
Golf6,4,RRRR,82,3,47,1,3750
Golf6,4,RRRR,82,4,41,3,3750
Golf6,4,RRRR,83,1,27,4,3389
Golf6,4,RRRR,83,2,31,3,3389
Golf6,4,RRRR,83,3,32,2,3389
Golf6,4,RRRR,83,4,39,1,3389
Golf6,4,RRRR,84,1,11,4,3133
Golf6,4,RRRR,84,2,54,1,3133
Golf6,4,RRRR,84,3,49,2,3133
Golf6,4,RRRR,84,4,40,3,3133
Golf6,4,RRRR,85,1,31,3,3105
Golf6,4,RRRR,85,2,29,4,3105
Golf6,4,RRRR,85,3,45,2,3105
Golf6,4,RRRR,85,4,51,1,3105
Golf6,4,RRRR,86,1,39,1,3554
Golf6,4,RRRR,86,2,33,2,3554
Golf6,4,RRRR,86,3,24,3,3554
Golf6,4,RRRR,86,4,18,4,3554
Golf6,4,RRRR,87,1,37,3,3392
Golf6,4,RRRR,87,2,50,1,3392
Golf6,4,RRRR,87,3,46,2,3392
Golf6,4,RRRR,87,4,35,4,3392
Golf6,4,RRRR,88,1,38,4,3140
Golf6,4,RRRR,88,2,42,2,3140
Golf6,4,RRRR,88,3,45,1,3140
Golf6,4,RRRR,88,4,42,2,3140
Golf6,4,RRRR,89,1,33,3,3022
Golf6,4,RRRR,89,2,46,1,3022
Golf6,4,RRRR,89,3,45,2,3022
Golf6,4,RRRR,89,4,28,4,3022
Golf6,4,RRRR,90,1,34,3,2972
Golf6,4,RRRR,90,2,49,1,2972
Golf6,4,RRRR,90,3,33,4,2972
Golf6,4,RRRR,90,4,47,2,2972
Golf6,4,RRRR,91,1,19,3,3107
Golf6,4,RRRR,91,2,40,1,3107
Golf6,4,RRRR,91,3,20,2,3107
Golf6,4,RRRR,91,4,18,4,3107
Golf6,4,RRRR,92,1,49,1,2856
Golf6,4,RRRR,92,2,22,4,2856
Golf6,4,RRRR,92,3,36,3,2856
Golf6,4,RRRR,92,4,40,2,2856
Golf6,4,RRRR,93,1,33,2,2859
Golf6,4,RRRR,93,2,28,3,2859
Golf6,4,RRRR,93,3,45,1,2859
Golf6,4,RRRR,93,4,26,4,2859
Golf6,4,RRRR,94,1,19,4,3815
Golf6,4,RRRR,94,2,38,2,3815
Golf6,4,RRRR,94,3,37,3,3815
Golf6,4,RRRR,94,4,42,1,3815
Golf6,4,RRRR,95,1,28,3,3075
Golf6,4,RRRR,95,2,31,1,3075
Golf6,4,RRRR,95,3,29,2,3075
Golf6,4,RRRR,95,4,25,4,3075
Golf6,4,RRRR,96,1,28,3,3337
Golf6,4,RRRR,96,2,41,1,3337
Golf6,4,RRRR,96,3,32,2,3337
Golf6,4,RRRR,96,4,23,4,3337
Golf6,4,RRRR,97,1,42,1,2834
Golf6,4,RRRR,97,2,37,3,2834
Golf6,4,RRRR,97,3,41,2,2834
Golf6,4,RRRR,97,4,27,4,2834
Golf6,4,RRRR,98,1,36,2,3127
Golf6,4,RRRR,98,2,49,1,3127
Golf6,4,RRRR,98,3,30,3,3127
Golf6,4,RRRR,98,4,21,4,3127
Golf6,4,RRRR,99,1,31,3,3493
Golf6,4,RRRR,99,2,36,2,3493
Golf6,4,RRRR,99,3,44,1,3493
Golf6,4,RRRR,99,4,30,4,3493
Golf6,4,RRRR,100,1,28,3,3509
Golf6,4,RRRR,100,2,35,2,3509
Golf6,4,RRRR,100,3,48,1,3509
Golf6,4,RRRR,100,4,24,4,3509
