game,numPlayers,ai,run,player,score,rank,time
Cuckoo,6,RRRRRR,18,5,1,1,631
Cuckoo,6,RRRRRR,18,6,1,1,631
Cuckoo,6,RRRRRR,19,1,1,1,627
Cuckoo,6,RRRRRR,19,2,1,1,627
Cuckoo,6,RRRRRR,19,3,1,1,627
Cuckoo,6,RRRRRR,19,4,1,1,627
Cuckoo,6,RRRRRR,19,5,1,1,627
Cuckoo,6,RRRRRR,19,6,0,6,627
Cuckoo,6,RRRRRR,20,1,1,1,569
Cuckoo,6,RRRRRR,20,2,1,1,569
Cuckoo,6,RRRRRR,20,3,1,1,569
Cuckoo,6,RRRRRR,20,4,1,1,569
Cuckoo,6,RRRRRR,20,5,0,6,569
Cuckoo,6,RRRRRR,20,6,1,1,569
Cuckoo,6,RRRRRR,21,1,1,1,568
Cuckoo,6,RRRRRR,21,2,1,1,568
Cuckoo,6,RRRRRR,21,3,0,6,568
Cuckoo,6,RRRRRR,21,4,1,1,568
Cuckoo,6,RRRRRR,21,5,1,1,568
Cuckoo,6,RRRRRR,21,6,1,1,568
Cuckoo,6,RRRRRR,22,1,1,1,644
Cuckoo,6,RRRRRR,22,2,1,1,644
Cuckoo,6,RRRRRR,22,3,0,6,644
Cuckoo,6,RRRRRR,22,4,1,1,644
Cuckoo,6,RRRRRR,22,5,1,1,644
Cuckoo,6,RRRRRR,22,6,1,1,644
Cuckoo,6,RRRRRR,23,1,0,6,528
Cuckoo,6,RRRRRR,23,2,1,1,528
Cuckoo,6,RRRRRR,23,3,1,1,528
Cuckoo,6,RRRRRR,23,4,1,1,528
Cuckoo,6,RRRRRR,23,5,1,1,528
Cuckoo,6,RRRRRR,23,6,1,1,528
Cuckoo,6,RRRRRR,24,1,0,6,546
Cuckoo,6,RRRRRR,24,2,1,1,546
Cuckoo,6,RRRRRR,24,3,1,1,546
Cuckoo,6,RRRRRR,24,4,1,1,546
Cuckoo,6,RRRRRR,24,5,1,1,546
Cuckoo,6,RRRRRR,24,6,1,1,546
Cuckoo,6,RRRRRR,25,1,1,1,583
Cuckoo,6,RRRRRR,25,2,1,1,583
Cuckoo,6,RRRRRR,25,3,1,1,583
Cuckoo,6,RRRRRR,25,4,1,1,583
Cuckoo,6,RRRRRR,25,5,1,1,583
Cuckoo,6,RRRRRR,25,6,0,6,583
Cuckoo,6,RRRRRR,26,1,0,6,561
Cuckoo,6,RRRRRR,26,2,1,1,561
Cuckoo,6,RRRRRR,26,3,1,1,561
Cuckoo,6,RRRRRR,26,4,1,1,561
Cuckoo,6,RRRRRR,26,5,1,1,561
Cuckoo,6,RRRRRR,26,6,1,1,561
Cuckoo,6,RRRRRR,27,1,0,6,591
Cuckoo,6,RRRRRR,27,2,1,1,591
Cuckoo,6,RRRRRR,27,3,1,1,591
Cuckoo,6,RRRRRR,27,4,1,1,591
Cuckoo,6,RRRRRR,27,5,1,1,591
Cuckoo,6,RRRRRR,27,6,1,1,591
Cuckoo,6,RRRRRR,28,1,1,1,635
Cuckoo,6,RRRRRR,28,2,0,6,635
Cuckoo,6,RRRRRR,28,3,1,1,635
Cuckoo,6,RRRRRR,28,4,1,1,635
Cuckoo,6,RRRRRR,28,5,1,1,635
Cuckoo,6,RRRRRR,28,6,1,1,635
Cuckoo,6,RRRRRR,29,1,1,1,631
Cuckoo,6,RRRRRR,29,2,0,6,631
Cuckoo,6,RRRRRR,29,3,1,1,631
Cuckoo,6,RRRRRR,29,4,1,1,631
Cuckoo,6,RRRRRR,29,5,1,1,631
Cuckoo,6,RRRRRR,29,6,1,1,631
Cuckoo,6,RRRRRR,30,1,1,1,646
Cuckoo,6,RRRRRR,30,2,1,1,646
Cuckoo,6,RRRRRR,30,3,1,1,646
Cuckoo,6,RRRRRR,30,4,1,1,646
Cuckoo,6,RRRRRR,30,5,1,1,646
Cuckoo,6,RRRRRR,30,6,0,6,646
Cuckoo,6,RRRRRR,31,1,1,1,558
Cuckoo,6,RRRRRR,31,2,0,6,558
Cuckoo,6,RRRRRR,31,3,1,1,558
Cuckoo,6,RRRRRR,31,4,1,1,558
Cuckoo,6,RRRRRR,31,5,1,1,558
Cuckoo,6,RRRRRR,31,6,1,1,558
Cuckoo,6,RRRRRR,32,1,1,1,602
Cuckoo,6,RRRRRR,32,2,1,1,602
Cuckoo,6,RRRRRR,32,3,0,6,602
Cuckoo,6,RRRRRR,32,4,1,1,602
Cuckoo,6,RRRRRR,32,5,1,1,602
Cuckoo,6,RRRRRR,32,6,1,1,602
Cuckoo,6,RRRRRR,33,1,1,1,597
Cuckoo,6,RRRRRR,33,2,1,1,597
Cuckoo,6,RRRRRR,33,3,1,1,597
Cuckoo,6,RRRRRR,33,4,0,6,597
Cuckoo,6,RRRRRR,33,5,1,1,597
Cuckoo,6,RRRRRR,33,6,1,1,597
Cuckoo,6,RRRRRR,34,1,1,1,643
Cuckoo,6,RRRRRR,34,2,1,1,643
Cuckoo,6,RRRRRR,34,3,1,1,643
Cuckoo,6,RRRRRR,34,4,0,6,643
Cuckoo,6,RRRRRR,34,5,1,1,643
Cuckoo,6,RRRRRR,34,6,1,1,643
Cuckoo,6,RRRRRR,35,1,1,1,661
Cuckoo,6,RRRRRR,35,2,1,1,661
Cuckoo,6,RRRRRR,35,3,0,6,661
Cuckoo,6,RRRRRR,35,4,1,1,661
Cuckoo,6,RRRRRR,35,5,1,1,661
Cuckoo,6,RRRRRR,35,6,1,1,661
Cuckoo,6,RRRRRR,36,1,1,1,611
Cuckoo,6,RRRRRR,36,2,1,1,611
Cuckoo,6,RRRRRR,36,3,0,6,611
Cuckoo,6,RRRRRR,36,4,1,1,611
