game,numPlayers,ai,run,player,score,rank,time
Goofspiel,2,PR,61,1,71,1,17728
Goofspiel,2,PR,61,2,20,2,17728
Goofspiel,2,PR,62,1,64,1,17692
Goofspiel,2,PR,62,2,27,2,17692
Goofspiel,2,PR,63,1,64,1,17700
Goofspiel,2,PR,63,2,27,2,17700
Goofspiel,2,PR,64,1,79,1,17674
Goofspiel,2,PR,64,2,12,2,17674
Goofspiel,2,PR,65,1,59,1,17651
Goofspiel,2,PR,65,2,32,2,17651
Goofspiel,2,PR,66,1,58,1,17705
Goofspiel,2,PR,66,2,33,2,17705
Goofspiel,2,PR,67,1,50,1,18040
Goofspiel,2,PR,67,2,41,2,18040
Goofspiel,2,PR,68,1,65,1,17756
Goofspiel,2,PR,68,2,26,2,17756
Goofspiel,2,PR,69,1,70,1,17984
Goofspiel,2,PR,69,2,21,2,17984
Goofspiel,2,PR,70,1,36,2,17749
Goofspiel,2,PR,70,2,50,1,17749
Goofspiel,2,PR,71,1,64,1,17680
Goofspiel,2,PR,71,2,27,2,17680
Goofspiel,2,PR,72,1,60,1,17723
Goofspiel,2,PR,72,2,31,2,17723
Goofspiel,2,PR,73,1,70,1,17859
Goofspiel,2,PR,73,2,21,2,17859
Goofspiel,2,PR,74,1,52,1,17706
Goofspiel,2,PR,74,2,35,2,17706
Goofspiel,2,PR,75,1,41,2,17374
Goofspiel,2,PR,75,2,50,1,17374
Goofspiel,2,PR,76,1,37,2,17160
Goofspiel,2,PR,76,2,54,1,17160
Goofspiel,2,PR,77,1,62,1,17376
Goofspiel,2,PR,77,2,29,2,17376
Goofspiel,2,PR,78,1,62,1,17203
Goofspiel,2,PR,78,2,29,2,17203
Goofspiel,2,PR,79,1,46,1,17142
Goofspiel,2,PR,79,2,45,2,17142
Goofspiel,2,PR,80,1,69,1,17192
Goofspiel,2,PR,80,2,22,2,17192
Goofspiel,2,PR,81,1,60,1,17131
Goofspiel,2,PR,81,2,31,2,17131
Goofspiel,2,PR,82,1,49,1,17434
Goofspiel,2,PR,82,2,42,2,17434
Goofspiel,2,PR,83,1,57,1,17002
Goofspiel,2,PR,83,2,34,2,17002
Goofspiel,2,PR,84,1,59,1,17046
Goofspiel,2,PR,84,2,32,2,17046
Goofspiel,2,PR,85,1,78,1,17106
Goofspiel,2,PR,85,2,13,2,17106
Goofspiel,2,PR,86,1,45,2,17071
Goofspiel,2,PR,86,2,46,1,17071
Goofspiel,2,PR,87,1,75,1,17167
Goofspiel,2,PR,87,2,16,2,17167
Goofspiel,2,PR,88,1,75,1,17125
Goofspiel,2,PR,88,2,16,2,17125
Goofspiel,2,PR,89,1,47,1,17228
Goofspiel,2,PR,89,2,44,2,17228
Goofspiel,2,PR,90,1,70,1,17170
Goofspiel,2,PR,90,2,21,2,17170
Goofspiel,2,PR,91,1,41,2,17147
Goofspiel,2,PR,91,2,50,1,17147
Goofspiel,2,PR,92,1,70,1,17206
Goofspiel,2,PR,92,2,21,2,17206
Goofspiel,2,PR,93,1,63,1,17269
Goofspiel,2,PR,93,2,28,2,17269
Goofspiel,2,PR,94,1,59,1,17193
Goofspiel,2,PR,94,2,32,2,17193
Goofspiel,2,PR,95,1,52,1,17303
Goofspiel,2,PR,95,2,39,2,17303
Goofspiel,2,PR,96,1,68,1,17174
Goofspiel,2,PR,96,2,23,2,17174
Goofspiel,2,PR,97,1,68,1,17234
Goofspiel,2,PR,97,2,23,2,17234
Goofspiel,2,PR,98,1,55,1,17216
Goofspiel,2,PR,98,2,36,2,17216
Goofspiel,2,PR,99,1,47,1,17223
Goofspiel,2,PR,99,2,44,2,17223
Goofspiel,2,PR,100,1,67,1,17050
Goofspiel,2,PR,100,2,24,2,17050
